site_date,sampling_method,sample,sampling_area,organism_group,body_weight_units,body_length_units,multiplier,total_mgdm_m2,insect_mgdm_m2,site_id,date,year
LECO_2017-10-27,surber,LECO.20171027.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,375.0221098542489,353.3665190833744,LECO,2017-10-27,2017
LECO_2018-04-04,core,LECO.20180404.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,329.6808130238467,329.6808130238467,LECO,2018-04-04,2018
LECO_2018-04-04,core,LECO.20180404.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,799.6259405626969,794.3058577375787,LECO,2018-04-04,2018
LECO_2018-04-04,core,LECO.20180404.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,1911.7669081483798,1861.6477015636221,LECO,2018-04-04,2018
LECO_2018-04-04,surber,LECO.20180404.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,2958.3009952595753,2945.972238002587,LECO,2018-04-04,2018
LECO_2018-04-04,surber,LECO.20180404.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,1260.9583052064106,1243.0972662804195,LECO,2018-04-04,2018
LECO_2018-04-04,surber,LECO.20180404.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,800.1917632590988,779.8386049667446,LECO,2018-04-04,2018
LECO_2018-04-04,surber,LECO.20180404.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,366.1143631615664,357.04052015531073,LECO,2018-04-04,2018
LECO_2018-04-04,surber,LECO.20180404.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,1136.991168763019,1136.6018798684302,LECO,2018-04-04,2018
LECO_2018-07-23,core,LECO.20180723.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,1491.9310290155904,1491.9310290155904,LECO,2018-07-23,2018
LECO_2018-07-23,core,LECO.20180723.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,1636.260998968685,548.7482804135739,LECO,2018-07-23,2018
LECO_2018-07-23,core,LECO.20180723.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,157.13263454214348,157.13263454214348,LECO,2018-07-23,2018
LECO_2018-07-23,surber,LECO.20180723.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,73.90447843161196,57.637189223698485,LECO,2018-07-23,2018
LECO_2018-07-23,surber,LECO.20180723.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,8.495869260243175,8.495869260243175,LECO,2018-07-23,2018
LECO_2018-07-23,surber,LECO.20180723.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,29.862512536553655,21.739438316929345,LECO,2018-07-23,2018
LECO_2018-07-23,surber,LECO.20180723.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,41.31135216294598,41.31135216294598,LECO,2018-07-23,2018
LECO_2018-07-23,surber,LECO.20180723.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,299.58432582701624,208.80321019552932,LECO,2018-07-23,2018
LECO_2018-10-16,core,LECO.20181016.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,43.88034373163748,43.88034373163748,LECO,2018-10-16,2018
LECO_2018-10-16,surber,LECO.20181016.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,4.4057987438496236,4.4057987438496236,LECO,2018-10-16,2018
LECO_2018-10-16,surber,LECO.20181016.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,239.80989697348514,235.98564017770252,LECO,2018-10-16,2018
LECO_2018-10-16,surber,LECO.20181016.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,379.12930736589266,379.12930736589266,LECO,2018-10-16,2018
LECO_2018-10-16,surber,LECO.20181016.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,66.18323734498189,66.18323734498189,LECO,2018-10-16,2018
LECO_2018-10-16,surber,LECO.20181016.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,11.785186610080798,11.785186610080798,LECO,2018-10-16,2018
LECO_2019-03-26,core,LECO.20190326.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,597.4148804704927,540.4091753583372,LECO,2019-03-26,2019
LECO_2019-03-26,core,LECO.20190326.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,1414.778848614945,1414.778848614945,LECO,2019-03-26,2019
LECO_2019-03-26,core,LECO.20190326.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,561.3350592217156,558.2197492608381,LECO,2019-03-26,2019
LECO_2019-03-26,surber,LECO.20190326.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,187.61743078229011,187.25392726691825,LECO,2019-03-26,2019
LECO_2019-03-26,surber,LECO.20190326.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,373.4713275359555,368.14297658947805,LECO,2019-03-26,2019
LECO_2019-03-26,surber,LECO.20190326.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,287.4167425043056,286.8814950947206,LECO,2019-03-26,2019
LECO_2019-03-26,surber,LECO.20190326.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,382.37981691871545,375.02424206553405,LECO,2019-03-26,2019
LECO_2019-03-26,surber,LECO.20190326.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,1804.9274800183705,1782.1552147017303,LECO,2019-03-26,2019
LECO_2019-07-16,core,LECO.20190716.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,1719.6326491735429,1513.707799691777,LECO,2019-07-16,2019
LECO_2019-07-16,core,LECO.20190716.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,1107.8774498550295,845.2165642423118,LECO,2019-07-16,2019
LECO_2019-07-16,core,LECO.20190716.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,1384.2506921842257,1371.9482730373425,LECO,2019-07-16,2019
LECO_2019-07-16,surber,LECO.20190716.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,80.64805898470186,62.41396424442408,LECO,2019-07-16,2019
LECO_2019-07-16,surber,LECO.20190716.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,211.41765398666055,211.0541504712887,LECO,2019-07-16,2019
LECO_2019-07-16,surber,LECO.20190716.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,121.81842969525226,121.28318228566731,LECO,2019-07-16,2019
LECO_2019-07-16,surber,LECO.20190716.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,187.7134293270128,144.4531502566414,LECO,2019-07-16,2019
LECO_2019-07-16,surber,LECO.20190716.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,165.314311908083,126.6448541753048,LECO,2019-07-16,2019
LECO_2019-10-14,core,LECO.20191014.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,158.30884521616676,47.711767773209004,LECO,2019-10-14,2019
LECO_2019-10-14,core,LECO.20191014.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,1063.0389902936183,740.7426266195927,LECO,2019-10-14,2019
LECO_2019-10-14,core,LECO.20191014.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,478.5313121495593,436.4794160103274,LECO,2019-10-14,2019
LECO_2019-10-14,surber,LECO.20191014.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,605.2598822946045,577.6439595509139,LECO,2019-10-14,2019
LECO_2019-10-14,surber,LECO.20191014.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,40.43054480895792,31.68018096588074,LECO,2019-10-14,2019
LECO_2019-10-14,surber,LECO.20191014.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,101.50737441685858,101.50737441685858,LECO,2019-10-14,2019
LECO_2019-10-14,surber,LECO.20191014.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,308.12383201249315,308.12383201249315,LECO,2019-10-14,2019
LECO_2019-10-14,surber,LECO.20191014.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,75.0033577604178,57.85370610360985,LECO,2019-10-14,2019
LECO_2020-06-09,core,LECO.20200609.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,1568.9046925722282,1483.1607041538493,LECO,2020-06-09,2020
LECO_2020-06-09,core,LECO.20200609.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,3787.846424911935,1755.0219253245134,LECO,2020-06-09,2020
LECO_2020-06-09,core,LECO.20200609.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,197.78919125068535,189.4928564021185,LECO,2020-06-09,2020
LECO_2020-06-09,surber,LECO.20200609.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,211.2867001268665,211.2867001268665,LECO,2020-06-09,2020
LECO_2020-06-09,surber,LECO.20200609.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,139.79560343550693,139.79560343550693,LECO,2020-06-09,2020
LECO_2020-06-09,surber,LECO.20200609.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,129.91232475749402,129.20559009211453,LECO,2020-06-09,2020
LECO_2020-06-09,surber,LECO.20200609.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,1014.7039120160993,971.6802624362269,LECO,2020-06-09,2020
LECO_2020-06-09,surber,LECO.20200609.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,670.2367242965568,584.8853677548959,LECO,2020-06-09,2020
LECO_2020-07-14,core,LECO.20200714.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,49.44755055715956,49.44755055715956,LECO,2020-07-14,2020
LECO_2020-07-14,core,LECO.20200714.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,13280.152445135911,283.92932594676705,LECO,2020-07-14,2020
LECO_2020-07-14,core,LECO.20200714.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,229.90498672249348,224.58490389737526,LECO,2020-07-14,2020
LECO_2020-07-14,surber,LECO.20200714.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,217.36067677350036,212.56205344483197,LECO,2020-07-14,2020
LECO_2020-07-14,surber,LECO.20200714.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,91.31938206984475,82.14821683994192,LECO,2020-07-14,2020
LECO_2020-07-14,surber,LECO.20200714.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,943.0077444884096,930.5260400625792,LECO,2020-07-14,2020
LECO_2020-07-14,surber,LECO.20200714.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,98.95554090855752,98.6123097585499,LECO,2020-07-14,2020
LECO_2020-07-14,surber,LECO.20200714.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,396.2710029807472,364.98242527896446,LECO,2020-07-14,2020
LECO_2021-03-30,core,LECO.20210330.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,1949.58858542583,1929.1435904604953,LECO,2021-03-30,2021
LECO_2021-03-30,core,LECO.20210330.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,1644.819729761983,1633.2690270151095,LECO,2021-03-30,2021
LECO_2021-03-30,core,LECO.20210330.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,711.9080270406251,711.3157937347966,LECO,2021-03-30,2021
LECO_2021-03-30,surber,LECO.20210330.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,698.8667978869581,692.4311127288847,LECO,2021-03-30,2021
LECO_2021-03-30,surber,LECO.20210330.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,465.291101059399,465.291101059399,LECO,2021-03-30,2021
LECO_2021-03-30,surber,LECO.20210330.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,418.13126682442294,418.13126682442294,LECO,2021-03-30,2021
LECO_2021-03-30,surber,LECO.20210330.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,1551.9747556113148,1551.7801111640204,LECO,2021-03-30,2021
LECO_2021-03-30,surber,LECO.20210330.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,289.22170599950897,288.8784748495013,LECO,2021-03-30,2021
LECO_2021-08-02,core,LECO.20210802.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,1072.120064591792,1072.120064591792,LECO,2021-08-02,2021
LECO_2021-08-02,core,LECO.20210802.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,341.6836841035458,305.8382875080905,LECO,2021-08-02,2021
LECO_2021-08-02,core,LECO.20210802.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,728.4402477297842,680.762801062932,LECO,2021-08-02,2021
LECO_2021-08-02,surber,LECO.20210802.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,283.7983962241876,255.2043696348142,LECO,2021-08-02,2021
LECO_2021-08-02,surber,LECO.20210802.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,972.9978004954285,948.3318344781103,LECO,2021-08-02,2021
LECO_2021-08-02,surber,LECO.20210802.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,237.568423490484,215.36163320648757,LECO,2021-08-02,2021
LECO_2021-08-02,surber,LECO.20210802.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,108696.07737565278,5157.577717605403,LECO,2021-08-02,2021
LECO_2021-08-02,surber,LECO.20210802.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,97.43575691076492,96.34524636464934,LECO,2021-08-02,2021
LECO_2021-10-18,core,LECO.20211018.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,56.97956820776008,56.97956820776008,LECO,2021-10-18,2021
LECO_2021-10-18,core,LECO.20211018.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,190.21717226032447,190.21717226032447,LECO,2021-10-18,2021
LECO_2021-10-18,core,LECO.20211018.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,230.07696226552653,230.07696226552653,LECO,2021-10-18,2021
LECO_2021-10-18,surber,LECO.20211018.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,177.86530244884517,177.86530244884517,LECO,2021-10-18,2021
LECO_2021-10-18,surber,LECO.20211018.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,72.93177917524584,58.64798317412577,LECO,2021-10-18,2021
LECO_2021-10-18,surber,LECO.20211018.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,60.263018716457516,60.263018716457516,LECO,2021-10-18,2021
LECO_2021-10-18,surber,LECO.20211018.SURBER.4,0.093,macroinvertebrate,mg,mm,10.75268817204301,357.8524603319321,349.6668434665121,LECO,2021-10-18,2021
LECO_2021-10-18,surber,LECO.20211018.SURBER.5,0.093,macroinvertebrate,mg,mm,10.75268817204301,4678.07377795708,281.741231332839,LECO,2021-10-18,2021
LEWI_2016-10-24,core,LEWI.20161024.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,208.56626232527546,203.24617950015724,LEWI,2016-10-24,2016
LEWI_2016-10-24,core,LEWI.20161024.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,623.9654357560609,254.6653236715597,LEWI,2016-10-24,2016
LEWI_2016-10-24,core,LEWI.20161024.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,2716.2436389952713,233.3053053848484,LEWI,2016-10-24,2016
LEWI_2016-10-24,core,LEWI.20161024.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,5422.973316436282,4158.291496681177,LEWI,2016-10-24,2016
LEWI_2016-10-24,core,LEWI.20161024.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,152760.0964811741,1069.0725235881785,LEWI,2016-10-24,2016
LEWI_2016-10-24,surber,LEWI.20161024.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,1436.884626553065,1416.2340237984056,LEWI,2016-10-24,2016
LEWI_2016-10-24,surber,LEWI.20161024.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,1702.9286673716385,1465.2250618832807,LEWI,2016-10-24,2016
LEWI_2016-10-24,surber,LEWI.20161024.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,452190.7717197619,69.42832496643928,LEWI,2016-10-24,2016
LEWI_2017-03-24,core,LEWI.20170324.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,4035.861419774928,3329.543971797499,LEWI,2017-03-24,2017
LEWI_2017-03-24,core,LEWI.20170324.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,1480.2504533635301,1198.2166050725714,LEWI,2017-03-24,2017
LEWI_2017-03-24,core,LEWI.20170324.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,1198.591911557081,528.4658948852817,LEWI,2017-03-24,2017
LEWI_2017-03-24,core,LEWI.20170324.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,2286.220730111084,2248.9801503352564,LEWI,2017-03-24,2017
LEWI_2017-03-24,core,LEWI.20170324.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,4807.171954613142,4463.035371234139,LEWI,2017-03-24,2017
LEWI_2017-03-24,surber,LEWI.20170324.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,8420.424249617467,8407.201427123504,LEWI,2017-03-24,2017
LEWI_2017-03-24,surber,LEWI.20170324.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,5732.102921916635,5635.089055492268,LEWI,2017-03-24,2017
LEWI_2017-03-24,surber,LEWI.20170324.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,5665.222778311607,1890.4318034716207,LEWI,2017-03-24,2017
LEWI_2017-07-10,core,LEWI.20170710.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,19238.088204517815,8927.315868043572,LEWI,2017-07-10,2017
LEWI_2017-07-10,core,LEWI.20170710.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,280.42929839015324,5.928385449007361,LEWI,2017-07-10,2017
LEWI_2017-07-10,core,LEWI.20170710.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,265411.7935672905,7176.607777341298,LEWI,2017-07-10,2017
LEWI_2017-07-10,core,LEWI.20170710.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,8493.21817259966,4598.273610668664,LEWI,2017-07-10,2017
LEWI_2017-07-10,core,LEWI.20170710.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,2358.2502228350813,326.25442650867654,LEWI,2017-07-10,2017
LEWI_2017-07-10,surber,LEWI.20170710.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,5517.966932034569,5502.820008902852,LEWI,2017-07-10,2017
LEWI_2017-07-10,surber,LEWI.20170710.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,1715.6192051271892,582.3707219914754,LEWI,2017-07-10,2017
LEWI_2017-07-10,surber,LEWI.20170710.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,959.0008850511265,796.8781505178629,LEWI,2017-07-10,2017
LEWI_2017-11-06,core,LEWI.20171106.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,11892.162151401008,510.03295333558486,LEWI,2017-11-06,2017
LEWI_2017-11-06,core,LEWI.20171106.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,553.5060339920203,289.7570049384514,LEWI,2017-11-06,2017
LEWI_2017-11-06,core,LEWI.20171106.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,598.8579721659524,393.0529454046937,LEWI,2017-11-06,2017
LEWI_2017-11-06,core,LEWI.20171106.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,1188.6487479267637,1188.6487479267637,LEWI,2017-11-06,2017
LEWI_2017-11-06,core,LEWI.20171106.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,261.54177313028,241.85119178270585,LEWI,2017-11-06,2017
LEWI_2017-11-06,surber,LEWI.20171106.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,19858.68455053022,19495.33975543857,LEWI,2017-11-06,2017
LEWI_2017-11-06,surber,LEWI.20171106.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,1007.4331030682166,1007.4331030682166,LEWI,2017-11-06,2017
LEWI_2017-11-06,surber,LEWI.20171106.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,1192.3332937110063,1147.1270650137221,LEWI,2017-11-06,2017
LEWI_2018-03-23,core,LEWI.20180323.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,2913.9793735120493,2712.5309477592573,LEWI,2018-03-23,2018
LEWI_2018-03-23,core,LEWI.20180323.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,1790.51020741859,1695.3972808508943,LEWI,2018-03-23,2018
LEWI_2018-03-23,core,LEWI.20180323.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,10261.46965794007,10141.459339638188,LEWI,2018-03-23,2018
LEWI_2018-03-23,core,LEWI.20180323.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,2100.128174388015,2100.128174388015,LEWI,2018-03-23,2018
LEWI_2018-03-23,core,LEWI.20180323.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,1896.1343358711372,957.1713758586023,LEWI,2018-03-23,2018
LEWI_2018-03-23,surber,LEWI.20180323.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,22045.215965999498,21848.29734423516,LEWI,2018-03-23,2018
LEWI_2018-03-23,surber,LEWI.20180323.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,8765.865133243879,7443.285102854721,LEWI,2018-03-23,2018
LEWI_2018-03-23,surber,LEWI.20180323.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,8217.096162174033,8148.838402401912,LEWI,2018-03-23,2018
LEWI_2018-07-09,core,LEWI.20180709.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,186.301263389124,145.00928399332201,LEWI,2018-07-09,2018
LEWI_2018-07-09,core,LEWI.20180709.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,150.4410511221488,145.12096829703057,LEWI,2018-07-09,2018
LEWI_2018-07-09,core,LEWI.20180709.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,1095.1900992536778,1095.1900992536778,LEWI,2018-07-09,2018
LEWI_2018-07-09,core,LEWI.20180709.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,426.43706695237705,209.1745649491646,LEWI,2018-07-09,2018
LEWI_2018-07-09,core,LEWI.20180709.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,146.9189491972401,133.30253152355505,LEWI,2018-07-09,2018
LEWI_2018-07-09,surber,LEWI.20180709.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,238.06169677051926,235.23721081413706,LEWI,2018-07-09,2018
LEWI_2018-07-09,surber,LEWI.20180709.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,255085.2857381809,1108.4346602048745,LEWI,2018-07-09,2018
LEWI_2018-07-09,surber,LEWI.20180709.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,2040.106105484239,2025.6697492006392,LEWI,2018-07-09,2018
LEWI_2018-10-22,core,LEWI.20181022.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,34.28472640800749,15.348225909204233,LEWI,2018-10-22,2018
LEWI_2018-10-22,core,LEWI.20181022.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,15.348225909204233,15.348225909204233,LEWI,2018-10-22,2018
LEWI_2018-10-22,core,LEWI.20181022.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,66.73663070819357,66.73663070819357,LEWI,2018-10-22,2018
LEWI_2018-10-22,core,LEWI.20181022.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,443.48002982255093,230.39474984182894,LEWI,2018-10-22,2018
LEWI_2018-10-22,core,LEWI.20181022.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,306.17937526724023,200.72453908257302,LEWI,2018-10-22,2018
LEWI_2018-10-22,surber,LEWI.20181022.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,165160.06881681344,1329.7303237633867,LEWI,2018-10-22,2018
LEWI_2018-10-22,surber,LEWI.20181022.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,2097.6077000139985,2014.6375520076738,LEWI,2018-10-22,2018
LEWI_2018-10-22,surber,LEWI.20181022.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,293.74906176780246,289.2271443956235,LEWI,2018-10-22,2018
LEWI_2019-03-19,core,LEWI.20190319.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,3370.1511871728876,145.1667524739645,LEWI,2019-03-19,2019
LEWI_2019-03-19,core,LEWI.20190319.CORE.2,0.006,macroinvertebrate,mg,mm,166.66666666666666,1877.8453753925119,238.27354985696527,LEWI,2019-03-19,2019
LEWI_2019-03-19,core,LEWI.20190319.CORE.3,0.006,macroinvertebrate,mg,mm,166.66666666666666,1182.7182127375218,234.76106806740935,LEWI,2019-03-19,2019
LEWI_2019-03-19,core,LEWI.20190319.CORE.4,0.006,macroinvertebrate,mg,mm,166.66666666666666,2486.964122050372,1565.7905739718549,LEWI,2019-03-19,2019
LEWI_2019-03-19,core,LEWI.20190319.CORE.5,0.006,macroinvertebrate,mg,mm,166.66666666666666,749.175535165198,229.73506779402427,LEWI,2019-03-19,2019
LEWI_2019-03-19,surber,LEWI.20190319.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,3919.177137172291,3900.2522995612903,LEWI,2019-03-19,2019
LEWI_2019-03-19,surber,LEWI.20190319.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,7369.395622159694,7100.389304673321,LEWI,2019-03-19,2019
LEWI_2019-03-19,surber,LEWI.20190319.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,8693.78816014021,7644.139448915893,LEWI,2019-03-19,2019
LEWI_2019-07-22,hess,LEWI.20190722.HESS.1,0.086,macroinvertebrate,mg,mm,11.627906976744187,1126.2241648858371,987.2394836885304,LEWI,2019-07-22,2019
LEWI_2019-07-22,hess,LEWI.20190722.HESS.2,0.086,macroinvertebrate,mg,mm,11.627906976744187,1.9262329267853195,1.9262329267853195,LEWI,2019-07-22,2019
LEWI_2019-07-22,hess,LEWI.20190722.HESS.3,0.086,macroinvertebrate,mg,mm,11.627906976744187,37.874428159784244,23.066458942826696,LEWI,2019-07-22,2019
LEWI_2019-07-22,hess,LEWI.20190722.HESS.4,0.086,macroinvertebrate,mg,mm,11.627906976744187,56.79760698236123,26.231484917018257,LEWI,2019-07-22,2019
LEWI_2019-07-22,hess,LEWI.20190722.HESS.5,0.086,macroinvertebrate,mg,mm,11.627906976744187,414.3735068923608,333.4358474428456,LEWI,2019-07-22,2019
LEWI_2019-07-22,surber,LEWI.20190722.SURBER.1,0.093,macroinvertebrate,mg,mm,10.75268817204301,3472.807759055713,1906.6823931143645,LEWI,2019-07-22,2019
LEWI_2019-07-22,surber,LEWI.20190722.SURBER.2,0.093,macroinvertebrate,mg,mm,10.75268817204301,1572.5712910429163,1292.0790516380532,LEWI,2019-07-22,2019
LEWI_2019-07-22,surber,LEWI.20190722.SURBER.3,0.093,macroinvertebrate,mg,mm,10.75268817204301,397.5134758992678,394.2123488594943,LEWI,2019-07-22,2019
LEWI_2019-10-21,core,LEWI.20191021.CORE.1,0.006,macroinvertebrate,mg,mm,166.66666666666666,892.0020927629375,856.8715352397734,LEWI,2019-10-21,2019
